frame_id,pedestrianId,X,Y,W,H,conf,Xt,Yt
842.00,1242.00,546.00,0.00,51.00,79.00,0.22,573.24,135.74
843.00,1242.00,545.00,0.00,51.00,79.00,0.21,572.25,135.72
844.00,1242.00,545.00,0.00,51.00,79.00,0.21,572.25,135.72
804.00,1243.00,1602.00,0.00,814.00,551.00,0.46,1610.21,1343.42
805.00,1243.00,2405.00,0.00,525.00,396.00,0.82,2205.685,1030.21
806.00,1243.00,2801.00,0.00,525.00,396.00,0.82,2503.35,1031.82
805.00,1245.00,1700.00,0.00,794.00,554.00,0.53,1670.58,1349.01
806.00,1245.00,2123.00,0.00,515.00,398.00,0.88,1986.395,1033.48
807.00,1245.00,2369.00,0.00,515.00,398.00,0.88,2172.875,1034.47
807.00,1247.00,1443.00,84.00,45.00,122.00,0.28,1370.925,547.66
808.00,1247.00,1444.00,82.00,49.00,134.00,0.45,1368.39,575.87
809.00,1247.00,1493.00,51.00,50.00,139.00,0.81,1425.87,502.38
810.00,1247.00,1501.00,39.00,52.00,142.00,0.85,1438.97,476.24
811.00,1247.00,1497.00,34.00,54.00,144.00,0.9,1438.01,467.37
812.00,1247.00,1491.00,33.00,55.00,145.00,0.89,1433.1,467.29
813.00,1247.00,1485.00,32.00,57.00,146.00,0.89,1428.635,467.21
814.00,1247.00,1479.00,34.00,56.00,146.00,0.85,1421.705,473.01
815.00,1247.00,1473.00,35.00,56.00,147.00,0.82,1415.235,478.8
816.00,1247.00,1472.00,35.00,55.00,147.00,0.81,1413.9,478.79
817.00,1247.00,1471.00,36.00,55.00,146.00,0.83,1413.005,478.78
818.00,1247.00,1471.00,39.00,55.00,145.00,0.81,1411.895,484.63
819.00,1247.00,1470.00,40.00,55.00,144.00,0.76,1411.005,484.62
820.00,1247.00,1470.00,41.00,55.00,143.00,0.8,1411.005,484.62
821.00,1247.00,1468.00,44.00,56.00,141.00,0.76,1409.12,487.51
822.00,1247.00,1469.00,45.00,56.00,141.00,0.8,1409.455,490.44
823.00,1247.00,1470.00,47.00,56.00,140.00,0.83,1409.795,493.37
824.00,1247.00,1473.00,46.00,56.00,140.00,0.78,1413.01,490.49
825.00,1247.00,1474.00,45.00,56.00,139.00,0.8,1415.01,484.67
826.00,1247.00,1474.00,43.00,56.00,139.00,0.82,1416.125,478.82
827.00,1247.00,1474.00,42.00,56.00,140.00,0.86,1416.125,478.82
828.00,1247.00,1474.00,41.00,55.00,141.00,0.9,1415.68,478.82
829.00,1247.00,1474.00,43.00,55.00,142.00,0.94,1414.01,487.59
830.00,1247.00,1474.00,42.00,55.00,144.00,0.94,1413.455,490.51
831.00,1247.00,1474.00,40.00,55.00,147.00,0.91,1412.905,493.42
832.00,1247.00,1474.00,39.00,54.00,150.00,0.85,1411.35,499.23
833.00,1247.00,1471.00,40.00,55.00,150.00,0.89,1408.58,502.1
834.00,1247.00,1470.00,43.00,54.00,150.00,0.84,1405.61,510.77
835.00,1247.00,1470.00,45.00,55.00,149.00,0.92,1405.505,513.65
836.00,1247.00,1470.00,47.00,55.00,148.00,0.85,1404.96,516.53
837.00,1247.00,1470.00,52.00,54.00,148.00,0.88,1401.805,530.89
838.00,1247.00,1468.00,54.00,55.00,148.00,0.87,1399.405,536.57
839.00,1247.00,1467.00,58.00,56.00,147.00,0.85,1397.35,545.1
840.00,1247.00,1464.00,58.00,57.00,146.00,0.8,1395.69,542.23
841.00,1247.00,1461.00,53.00,59.00,149.00,0.84,1395.005,536.49
842.00,1247.00,1460.00,57.00,60.00,147.00,0.84,1393.495,542.18
843.00,1247.00,1459.00,58.00,61.00,146.00,0.82,1393.055,542.16
844.00,1247.00,1457.00,61.00,62.00,145.00,0.86,1390.67,547.83
845.00,1247.00,1459.00,61.00,62.00,144.00,0.86,1392.96,545.01
846.00,1247.00,1460.00,60.00,62.00,143.00,0.84,1394.905,539.33
847.00,1247.00,1461.00,55.00,62.00,146.00,0.89,1396.86,533.63
848.00,1247.00,1461.00,59.00,61.00,146.00,0.9,1394.275,545.03
849.00,1247.00,1464.00,60.00,61.00,145.00,0.9,1396.915,545.07
850.00,1247.00,1465.00,62.00,59.00,146.00,0.86,1395.305,553.59
851.00,1247.00,1465.00,62.00,57.00,146.00,0.83,1394.43,553.59
852.00,1247.00,1468.00,63.00,56.00,146.00,0.82,1396.085,556.45
853.00,1247.00,1469.00,62.00,56.00,146.00,0.69,1397.5,553.64
854.00,1247.00,1469.00,62.00,55.00,147.00,0.56,1396.525,556.47
855.00,1247.00,1554.00,18.00,51.00,141.00,0.42,1499.215,411.49
856.00,1247.00,1591.00,0.00,48.00,136.00,0.45,1546.33,341.49
857.00,1247.00,1604.00,-5.00,46.00,133.00,0.44,1562.74,316.64
807.00,1248.00,260.00,0.00,49.00,96.00,0.21,292.32,188.29
808.00,1248.00,261.00,0.00,48.00,97.00,0.24,293.03,191.7
809.00,1248.00,258.00,0.00,47.00,97.00,0.22,289.59,191.64
810.00,1248.00,262.00,0.00,47.00,97.00,0.22,293.525,191.72
809.00,1250.00,1444.00,78.00,50.00,139.00,0.3,1368.31,578.67
810.00,1250.00,1445.00,77.00,51.00,146.00,0.28,1366.55,595.4
811.00,1250.00,1542.00,18.00,52.00,142.00,0.36,1488.22,414.34
812.00,1250.00,1651.00,0.00,52.00,140.00,0.85,1600.26,354.86
813.00,1250.00,1690.00,-7.00,52.00,139.00,0.85,1641.64,330.58
809.00,1251.00,829.00,133.00,42.00,181.00,0.36,809.765,829.21
810.00,1251.00,828.00,131.00,43.00,184.00,0.3,809.215,831.69
811.00,1251.00,816.00,128.00,45.00,186.00,0.34,800.17,829.12
812.00,1251.00,813.00,127.00,46.00,188.00,0.33,797.96,831.59
813.00,1251.00,809.00,128.00,47.00,188.00,0.29,794.915,834.05
814.00,1251.00,868.00,24.00,46.00,150.00,0.26,867.935,446.89
815.00,1251.00,879.00,11.00,46.00,150.00,0.26,880.535,407.74
810.00,1253.00,381.00,114.00,39.00,136.00,0.27,425.535,658.39
811.00,1253.00,475.00,-21.00,36.00,114.00,0.4,496.655,182.25
811.00,1255.00,1444.00,75.00,49.00,140.00,0.22,1368.905,573.07
812.00,1255.00,1444.00,75.00,50.00,148.00,0.28,1365.245,595.39
813.00,1255.00,1438.00,69.00,51.00,153.00,0.45,1360.975,592.55
814.00,1255.00,1432.00,61.00,50.00,155.00,0.42,1358.355,575.73
815.00,1255.00,1428.00,56.00,51.00,156.00,0.48,1357.33,564.45
816.00,1255.00,1425.00,52.00,51.00,157.00,0.48,1356.225,555.95
817.00,1255.00,1423.00,47.00,52.00,156.00,0.65,1357.965,538.88
818.00,1255.00,1419.00,45.00,53.00,156.00,0.71,1355.9,533.12
819.00,1255.00,1420.00,42.00,52.00,154.00,0.69,1358.905,518.79
820.00,1255.00,1420.00,41.00,51.00,153.00,0.74,1359.495,513.02
821.00,1255.00,1420.00,39.00,51.00,152.00,0.79,1361.045,504.35
822.00,1255.00,1421.00,37.00,50.00,152.00,0.77,1362.525,498.55
823.00,1255.00,1423.00,37.00,49.00,152.00,0.72,1363.86,498.58
824.00,1255.00,1424.00,34.00,48.00,150.00,0.66,1366.915,484.01
825.00,1255.00,1422.00,36.00,47.00,150.00,0.68,1363.64,489.83
826.00,1255.00,1421.00,36.00,47.00,149.00,0.72,1363.27,486.9
827.00,1255.00,1420.00,36.00,47.00,147.00,0.81,1363.425,481.03
828.00,1255.00,1420.00,36.00,47.00,145.00,0.86,1364.465,475.17
829.00,1255.00,1420.00,36.00,47.00,143.00,0.86,1365.515,469.28
830.00,1255.00,1417.00,35.00,47.00,143.00,0.75,1363.36,466.29
831.00,1255.00,1416.00,34.00,47.00,143.00,0.62,1362.985,463.33
832.00,1255.00,1415.00,32.00,47.00,143.00,0.56,1363.135,457.4
833.00,1255.00,1415.00,32.00,47.00,144.00,0.53,1362.61,460.36
834.00,1255.00,1411.00,33.00,48.00,148.00,0.39,1356.875,475.05
835.00,1255.00,1411.00,32.00,50.00,151.00,0.5,1356.73,480.91
836.00,1255.00,1410.00,32.00,50.00,153.00,0.43,1354.805,486.75
837.00,1255.00,1411.00,32.00,49.00,151.00,0.63,1356.285,480.91
838.00,1255.00,1410.00,31.00,49.00,148.00,0.6,1357.465,469.15
839.00,1255.00,1410.00,30.00,49.00,147.00,0.58,1358.505,463.25
840.00,1255.00,1414.00,29.00,48.00,146.00,0.67,1362.69,457.38
841.00,1255.00,1415.00,27.00,49.00,145.00,0.67,1365.615,448.49
842.00,1255.00,1412.00,26.00,49.00,146.00,0.62,1362.915,448.45
843.00,1255.00,1413.00,25.00,48.00,148.00,0.56,1362.84,451.44
844.00,1255.00,1411.00,24.00,49.00,149.00,0.59,1361.49,451.41
845.00,1255.00,1488.00,13.00,48.00,143.00,0.68,1439.955,401.45
846.00,1255.00,1521.00,10.00,48.00,138.00,0.64,1474.725,377.52
847.00,1255.00,1531.00,6.00,49.00,136.00,0.72,1488.005,359.18
848.00,1255.00,1531.00,7.00,49.00,133.00,0.71,1489.255,352.99
849.00,1255.00,1450.00,19.00,49.00,137.00,0.7,1405.93,400.89
850.00,1255.00,1480.00,14.00,51.00,135.00,0.44,1438.14,379.97
851.00,1255.00,1496.00,10.00,52.00,134.00,0.42,1456.16,364.83
852.00,1255.00,1500.00,8.00,55.00,134.00,0.42,1462.395,358.7
853.00,1255.00,1501.00,8.00,56.00,134.00,0.46,1463.77,358.72
854.00,1255.00,1500.00,8.00,57.00,133.00,0.55,1463.915,355.61
855.00,1255.00,1496.00,7.00,58.00,133.00,0.58,1461.315,352.44
856.00,1255.00,1497.00,6.00,58.00,134.00,0.57,1462.23,352.46
857.00,1255.00,1496.00,6.00,59.00,134.00,0.53,1461.77,352.44
858.00,1255.00,1558.00,11.00,54.00,131.00,0.6,1514.96,359.6
859.00,1255.00,1587.00,12.00,50.00,129.00,0.54,1540.27,356.96
860.00,1255.00,1598.00,11.00,48.00,128.00,0.55,1550.73,350.93
861.00,1255.00,1597.00,13.00,46.00,127.00,0.66,1548.24,354.02
862.00,1255.00,1592.00,17.00,46.00,125.00,0.7,1542.35,360.13
863.00,1255.00,1586.00,19.00,46.00,122.00,0.73,1537.535,356.94
864.00,1255.00,1582.00,21.00,46.00,122.00,0.7,1532.57,363.06
865.00,1255.00,1579.00,22.00,47.00,121.00,0.65,1530.29,363.01
866.00,1255.00,1577.00,22.00,48.00,121.00,0.75,1528.92,362.98
867.00,1255.00,1578.00,21.00,48.00,120.00,0.75,1531.135,356.82
868.00,1255.00,1578.00,20.00,49.00,120.00,0.72,1532.245,353.72
869.00,1255.00,1576.00,19.00,50.00,120.00,0.73,1531.53,350.59
870.00,1255.00,1575.00,20.00,50.00,120.00,0.7,1529.965,353.67
871.00,1255.00,1574.00,22.00,51.00,119.00,0.68,1528.855,356.76
872.00,1255.00,1510.00,7.00,53.00,120.00,0.63,1479.89,311.94
873.00,1255.00,1478.00,2.00,55.00,119.00,0.65,1454.86,292.36
874.00,1255.00,1470.00,-2.00,56.00,121.00,0.66,1449.105,285.84
812.00,1256.00,1547.00,0.00,54.00,129.00,0.41,1513.24,318.86
813.00,1256.00,1552.00,0.00,57.00,131.00,0.4,1517.93,325.23
814.00,1256.00,1542.00,0.00,58.00,133.00,0.4,1507.9,331.34
815.00,1256.00,1628.00,0.00,55.00,134.00,0.74,1584.79,335.84
816.00,1256.00,1657.00,0.00,54.00,135.00,0.73,1610.185,339.42
817.00,1256.00,1663.00,0.00,53.00,137.00,0.69,1613.795,345.74
818.00,1256.00,1662.00,0.00,52.00,140.00,0.62,1610.295,355.03
819.00,1256.00,1653.00,0.00,50.00,141.00,0.63,1600.475,357.98
820.00,1256.00,1648.00,2.00,49.00,140.00,0.69,1594.765,360.99
821.00,1256.00,1643.00,3.00,49.00,140.00,0.75,1589.52,364
822.00,1256.00,1638.00,3.00,48.00,140.00,0.68,1584.515,363.92
823.00,1256.00,1638.00,2.00,48.00,142.00,0.72,1583.825,367
824.00,1256.00,1637.00,1.00,47.00,144.00,0.69,1581.775,370.06
825.00,1256.00,1638.00,2.00,48.00,144.00,0.71,1582.455,373.15
826.00,1256.00,1639.00,1.00,49.00,146.00,0.77,1583.125,376.23
827.00,1256.00,1639.00,0.00,51.00,148.00,0.87,1583.35,379.3
828.00,1256.00,1638.00,0.00,54.00,150.00,0.82,1582.435,385.4
829.00,1256.00,1638.00,0.00,56.00,152.00,0.79,1581.975,391.5
830.00,1256.00,1638.00,0.00,58.00,153.00,0.77,1582.19,394.54
831.00,1256.00,1641.00,4.00,59.00,155.00,0.8,1581.27,412.75
832.00,1256.00,1642.00,5.00,62.00,157.00,0.76,1581.48,421.79
833.00,1256.00,1643.00,7.00,63.00,157.00,0.79,1581.475,427.8
834.00,1256.00,1643.00,9.00,63.00,157.00,0.85,1580.125,433.78
835.00,1256.00,1642.00,9.00,63.00,158.00,0.88,1578.55,436.75
836.00,1256.00,1644.00,10.00,62.00,158.00,0.87,1579.22,439.76
837.00,1256.00,1645.00,11.00,61.00,158.00,0.89,1578.995,442.75
838.00,1256.00,1645.00,8.00,61.00,160.00,0.87,1579.67,439.77
839.00,1256.00,1645.00,8.00,60.00,161.00,0.83,1578.55,442.75
840.00,1256.00,1645.00,11.00,60.00,160.00,0.74,1577.21,448.69
841.00,1256.00,1649.00,9.00,57.00,161.00,0.78,1580.115,445.78
842.00,1256.00,1654.00,9.00,54.00,161.00,0.76,1583.24,445.85
843.00,1256.00,1656.00,14.00,52.00,159.00,0.61,1582.115,454.76
844.00,1256.00,1656.00,20.00,50.00,157.00,0.64,1578.54,466.56
845.00,1256.00,1658.00,21.00,48.00,157.00,0.75,1578.765,469.53
846.00,1256.00,1662.00,27.00,46.00,154.00,0.43,1579.425,478.37
847.00,1256.00,1663.00,27.00,45.00,153.00,0.71,1580.535,475.46
848.00,1256.00,1663.00,28.00,44.00,153.00,0.59,1579.425,478.38
849.00,1256.00,1665.00,24.00,44.00,156.00,0.54,1581.87,475.48
850.00,1256.00,1668.00,22.00,44.00,158.00,0.76,1584.53,475.52
851.00,1256.00,1669.00,29.00,43.00,156.00,0.58,1581.63,490.13
852.00,1256.00,1669.00,32.00,42.00,153.00,0.59,1581.19,490.13
853.00,1256.00,1668.00,36.00,43.00,151.00,0.58,1579.41,495.93
854.00,1256.00,1670.00,34.00,43.00,150.00,0.74,1583.18,487.23
855.00,1256.00,1671.00,30.00,43.00,152.00,0.77,1585.4,481.41
856.00,1256.00,1671.00,28.00,43.00,153.00,0.65,1586.075,478.49
857.00,1256.00,1673.00,31.00,43.00,152.00,0.69,1586.505,484.36
858.00,1256.00,1674.00,29.00,43.00,153.00,0.59,1588.06,481.45
859.00,1256.00,1674.00,34.00,43.00,154.00,0.6,1584.04,498.9
860.00,1256.00,1674.00,32.00,43.00,157.00,0.75,1583.375,501.8
861.00,1256.00,1676.00,31.00,43.00,161.00,0.85,1583.14,510.48
862.00,1256.00,1680.00,35.00,43.00,162.00,0.77,1583.335,524.89
863.00,1256.00,1681.00,41.00,43.00,161.00,0.79,1580.91,539.16
864.00,1256.00,1682.00,40.00,42.00,161.00,0.76,1582.005,536.33
865.00,1256.00,1684.00,42.00,42.00,160.00,0.83,1583.095,539.19
866.00,1256.00,1684.00,41.00,41.00,161.00,0.82,1582.66,539.19
867.00,1256.00,1684.00,41.00,42.00,161.00,0.85,1583.095,539.19
868.00,1256.00,1686.00,46.00,42.00,158.00,0.79,1583.52,544.89
869.00,1256.00,1685.00,46.00,42.00,157.00,0.74,1583.31,542.05
870.00,1256.00,1686.00,45.00,43.00,156.00,0.7,1585.94,536.37
871.00,1256.00,1686.00,46.00,44.00,156.00,0.74,1585.715,539.22
872.00,1256.00,1686.00,47.00,44.00,155.00,0.72,1585.715,539.22
873.00,1256.00,1686.00,47.00,45.00,156.00,0.72,1585.49,542.06
874.00,1256.00,1686.00,46.00,45.00,156.00,0.65,1586.155,539.22
875.00,1256.00,1686.00,40.00,46.00,159.00,0.74,1588.58,530.67
876.00,1256.00,1686.00,36.00,47.00,163.00,0.69,1589.02,530.67
877.00,1256.00,1599.00,29.00,50.00,150.00,0.7,1526.54,471.67
878.00,1256.00,1646.00,27.00,50.00,160.00,0.69,1563.07,495.64
879.00,1256.00,1584.00,28.00,51.00,149.00,0.69,1514.89,465.59
880.00,1256.00,1558.00,31.00,53.00,140.00,0.69,1496.28,447.49
881.00,1256.00,1554.00,33.00,53.00,132.00,0.65,1496.39,429.54
882.00,1256.00,1556.00,34.00,54.00,127.00,0.61,1501.125,417.55
883.00,1256.00,1561.00,35.00,54.00,124.00,0.56,1506.89,411.59
884.00,1256.00,1566.00,35.00,54.00,123.00,0.57,1512.035,408.64
885.00,1256.00,1574.00,35.00,53.00,122.00,0.63,1519.445,405.73
886.00,1256.00,1504.00,7.00,56.00,126.00,0.67,1472.02,330.73
887.00,1256.00,1471.00,-5.00,59.00,129.00,0.75,1448.405,301.79
812.00,1257.00,1584.00,0.00,813.00,545.00,0.67,1600.405,1332.16
813.00,1257.00,1662.00,0.00,525.00,363.00,0.64,1659.39,952.18
814.00,1257.00,2063.00,0.00,372.00,290.00,0.79,1973.85,778.42
815.00,1257.00,2278.00,0.00,372.00,290.00,0.79,2148.23,780.13
812.00,1258.00,241.00,128.00,50.00,176.00,0.29,316.8,799.58
813.00,1258.00,242.00,119.00,51.00,181.00,0.31,317.37,789.36
814.00,1258.00,238.00,126.00,51.00,179.00,0.32,314.845,802.1
815.00,1258.00,236.00,129.00,51.00,176.00,0.39,313.135,802.09
816.00,1258.00,234.00,132.00,51.00,173.00,0.33,311.43,802.07
817.00,1258.00,232.00,131.00,51.00,172.00,0.32,309.36,796.96
818.00,1258.00,229.00,128.00,52.00,173.00,0.27,306.855,791.82
819.00,1258.00,229.00,126.00,52.00,173.00,0.32,306.485,786.69
820.00,1258.00,227.00,125.00,52.00,172.00,0.29,304.4,781.54
821.00,1258.00,226.00,125.00,52.00,171.00,0.28,303.355,778.95
822.00,1258.00,226.00,127.00,52.00,169.00,0.3,303.355,778.95
823.00,1258.00,226.00,126.00,53.00,169.00,0.25,303.59,776.38
824.00,1258.00,248.00,99.00,52.00,159.00,0.25,315.395,678.8
825.00,1258.00,258.00,87.00,51.00,154.00,0.2,320.675,632.38
826.00,1258.00,264.00,81.00,50.00,151.00,0.2,323.94,607.39
827.00,1258.00,253.00,9.00,50.00,144.00,0.21,298.39,373.63
828.00,1258.00,244.00,-22.00,50.00,139.00,0.2,281.905,258.11
813.00,1259.00,388.00,110.00,39.00,139.00,0.22,431.59,655.73
814.00,1259.00,476.00,-23.00,37.00,115.00,0.36,498.055,178.88
815.00,1262.00,836.00,134.00,46.00,176.00,0.29,817.83,819.26
816.00,1262.00,834.00,132.00,47.00,181.00,0.28,816.16,826.75
817.00,1262.00,825.00,130.00,49.00,183.00,0.32,809.48,826.68
818.00,1262.00,818.00,129.00,51.00,185.00,0.25,804.34,829.13
819.00,1262.00,810.00,126.00,52.00,186.00,0.42,798.34,824.08
820.00,1262.00,805.00,126.00,53.00,187.00,0.47,794.45,826.54
821.00,1262.00,801.00,127.00,54.00,186.00,0.52,791.53,826.51
822.00,1262.00,798.00,132.00,54.00,183.00,0.54,788.78,831.48
823.00,1262.00,796.00,131.00,55.00,182.00,0.61,787.77,826.47
824.00,1262.00,795.00,132.00,55.00,181.00,0.69,786.94,826.47
825.00,1262.00,792.00,129.00,56.00,182.00,0.68,785.09,821.44
826.00,1262.00,793.00,128.00,56.00,182.00,0.78,786.045,818.94
827.00,1262.00,794.00,128.00,56.00,183.00,0.73,786.76,821.46
828.00,1262.00,794.00,127.00,57.00,183.00,0.71,787.3,818.95
829.00,1262.00,794.00,126.00,58.00,183.00,0.76,787.835,816.44
830.00,1262.00,795.00,128.00,58.00,183.00,0.74,788.43,821.46
831.00,1262.00,795.00,130.00,59.00,182.00,0.68,788.725,823.97
832.00,1262.00,792.00,134.00,60.00,180.00,0.61,786.395,828.94
833.00,1262.00,791.00,134.00,61.00,179.00,0.59,786.1,826.44
834.00,1262.00,791.00,136.00,62.00,178.00,0.64,786.395,828.93
835.00,1262.00,788.00,136.00,64.00,177.00,0.71,784.845,826.42
836.00,1262.00,787.00,136.00,65.00,176.00,0.69,784.545,823.91
837.00,1262.00,790.00,136.00,66.00,176.00,0.67,787.47,823.93
838.00,1262.00,791.00,135.00,67.00,175.00,0.72,788.97,818.93
839.00,1262.00,792.00,136.00,67.00,174.00,0.6,789.805,818.94
840.00,1262.00,794.00,136.00,68.00,173.00,0.57,792.02,816.44
841.00,1262.00,795.00,136.00,68.00,173.00,0.65,792.855,816.45
842.00,1262.00,793.00,136.00,69.00,173.00,0.64,791.605,816.43
843.00,1262.00,792.00,136.00,70.00,173.00,0.71,791.185,816.43
844.00,1262.00,794.00,136.00,70.00,172.00,0.69,792.98,813.93
845.00,1262.00,797.00,136.00,69.00,172.00,0.65,795.08,813.95
846.00,1262.00,798.00,136.00,68.00,172.00,0.68,795.495,813.96
847.00,1262.00,802.00,136.00,66.00,172.00,0.66,798.01,813.99
848.00,1262.00,800.00,136.00,66.00,173.00,0.7,796.205,816.49
849.00,1262.00,802.00,135.00,66.00,173.00,0.61,798.01,813.99
850.00,1262.00,803.00,135.00,65.00,173.00,0.64,798.43,814
851.00,1262.00,805.00,135.00,64.00,173.00,0.56,799.685,814.01
852.00,1262.00,804.00,135.00,65.00,173.00,0.57,799.27,814
853.00,1262.00,805.00,135.00,65.00,173.00,0.62,800.1,814.01
854.00,1262.00,805.00,135.00,65.00,173.00,0.7,800.1,814.01
855.00,1262.00,805.00,134.00,65.00,173.00,0.6,800.235,811.5
856.00,1262.00,805.00,134.00,65.00,174.00,0.59,800.1,814.01
857.00,1262.00,803.00,134.00,65.00,174.00,0.59,798.43,814
858.00,1262.00,796.00,135.00,67.00,172.00,0.6,793.53,811.43
859.00,1262.00,795.00,136.00,67.00,172.00,0.64,792.565,813.94
860.00,1262.00,795.00,136.00,68.00,171.00,0.63,793.11,811.42
861.00,1262.00,796.00,136.00,67.00,171.00,0.65,793.53,811.43
862.00,1262.00,794.00,136.00,67.00,171.00,0.66,791.85,811.41
863.00,1262.00,799.00,136.00,67.00,172.00,0.63,795.915,813.97
864.00,1262.00,798.00,136.00,67.00,172.00,0.66,795.075,813.96
865.00,1262.00,795.00,136.00,67.00,172.00,0.7,792.565,813.94
866.00,1262.00,800.00,136.00,67.00,172.00,0.68,796.75,813.97
867.00,1262.00,802.00,135.00,66.00,173.00,0.65,798.01,813.99
868.00,1262.00,803.00,135.00,65.00,172.00,0.64,798.56,811.48
869.00,1262.00,803.00,135.00,64.00,172.00,0.62,798.14,811.48
870.00,1262.00,802.00,136.00,64.00,172.00,0.64,797.175,813.99
871.00,1262.00,802.00,136.00,63.00,173.00,0.6,796.63,816.5
872.00,1262.00,802.00,136.00,63.00,173.00,0.69,796.63,816.5
873.00,1262.00,802.00,136.00,63.00,173.00,0.65,796.63,816.5
874.00,1262.00,802.00,136.00,63.00,173.00,0.67,796.63,816.5
875.00,1262.00,802.00,136.00,63.00,172.00,0.52,796.755,813.99
876.00,1262.00,798.00,136.00,63.00,172.00,0.58,793.4,813.96
877.00,1262.00,795.00,136.00,63.00,172.00,0.58,790.89,813.94
878.00,1262.00,795.00,136.00,63.00,172.00,0.5,790.89,813.94
879.00,1262.00,794.00,136.00,64.00,172.00,0.44,790.47,813.93
880.00,1262.00,796.00,135.00,63.00,172.00,0.41,791.855,811.43
881.00,1262.00,797.00,135.00,63.00,172.00,0.46,792.69,811.44
882.00,1262.00,797.00,135.00,63.00,172.00,0.54,792.69,811.44
883.00,1262.00,798.00,135.00,63.00,172.00,0.51,793.525,811.44
884.00,1262.00,798.00,135.00,62.00,172.00,0.57,793.11,811.44
885.00,1262.00,798.00,135.00,62.00,173.00,0.59,792.98,813.96
886.00,1262.00,798.00,135.00,62.00,173.00,0.57,792.98,813.96
887.00,1262.00,801.00,134.00,61.00,173.00,0.55,795.205,811.47
888.00,1262.00,804.00,134.00,60.00,173.00,0.57,797.305,811.49
889.00,1262.00,804.00,135.00,60.00,173.00,0.63,797.175,814
890.00,1262.00,803.00,135.00,60.00,173.00,0.66,796.34,814
891.00,1262.00,802.00,136.00,60.00,172.00,0.64,795.5,813.99
892.00,1262.00,802.00,135.00,60.00,173.00,0.63,795.5,813.99
893.00,1262.00,804.00,135.00,58.00,173.00,0.71,796.34,814
894.00,1262.00,803.00,135.00,59.00,173.00,0.73,795.92,814
895.00,1262.00,802.00,135.00,59.00,173.00,0.63,795.08,813.99
896.00,1262.00,801.00,136.00,59.00,173.00,0.64,794.115,816.49
897.00,1262.00,801.00,135.00,59.00,174.00,0.63,794.115,816.49
898.00,1262.00,801.00,134.00,59.00,174.00,0.56,794.24,813.98
899.00,1262.00,801.00,134.00,59.00,174.00,0.53,794.24,813.98
900.00,1262.00,806.00,134.00,57.00,174.00,0.52,797.595,814.02
901.00,1262.00,806.00,134.00,57.00,174.00,0.57,797.595,814.02
902.00,1262.00,803.00,134.00,58.00,174.00,0.57,795.5,814
903.00,1262.00,802.00,135.00,58.00,174.00,0.64,794.535,816.5
904.00,1262.00,801.00,136.00,59.00,174.00,0.61,793.99,819
905.00,1262.00,801.00,136.00,59.00,173.00,0.57,794.115,816.49
906.00,1262.00,803.00,136.00,59.00,173.00,0.58,795.795,816.51
907.00,1262.00,805.00,136.00,58.00,173.00,0.57,797.045,816.52
908.00,1262.00,805.00,136.00,59.00,173.00,0.61,797.465,816.52
909.00,1262.00,805.00,136.00,59.00,173.00,0.65,797.465,816.52
910.00,1262.00,805.00,136.00,59.00,173.00,0.7,797.465,816.52
911.00,1262.00,805.00,136.00,58.00,173.00,0.58,797.045,816.52
912.00,1262.00,802.00,136.00,58.00,173.00,0.59,794.535,816.5
913.00,1262.00,804.00,136.00,59.00,173.00,0.61,796.625,816.52
914.00,1262.00,802.00,135.00,60.00,173.00,0.61,795.5,813.99
915.00,1262.00,801.00,135.00,60.00,173.00,0.65,794.66,813.98
916.00,1262.00,801.00,135.00,60.00,173.00,0.67,794.66,813.98
917.00,1262.00,801.00,135.00,60.00,172.00,0.69,794.785,811.47
918.00,1262.00,801.00,136.00,60.00,172.00,0.62,794.66,813.98
919.00,1262.00,801.00,135.00,60.00,172.00,0.71,794.785,811.47
920.00,1262.00,798.00,135.00,60.00,172.00,0.74,792.27,811.44
921.00,1262.00,800.00,135.00,60.00,173.00,0.77,793.82,813.97
922.00,1262.00,801.00,135.00,61.00,173.00,0.81,795.08,813.98
923.00,1262.00,801.00,135.00,60.00,173.00,0.65,794.66,813.98
924.00,1262.00,802.00,135.00,60.00,172.00,0.72,795.625,811.47
925.00,1262.00,799.00,136.00,61.00,172.00,0.66,793.4,813.97
926.00,1262.00,797.00,136.00,61.00,172.00,0.69,791.73,813.95
927.00,1262.00,797.00,136.00,62.00,172.00,0.64,792.15,813.95
928.00,1262.00,797.00,136.00,62.00,171.00,0.7,792.27,811.44
929.00,1262.00,800.00,136.00,62.00,171.00,0.7,794.785,811.46
930.00,1262.00,802.00,136.00,61.00,172.00,0.77,795.92,813.99
931.00,1262.00,802.00,136.00,62.00,172.00,0.76,796.335,813.99
932.00,1262.00,802.00,136.00,62.00,172.00,0.69,796.335,813.99
933.00,1262.00,799.00,136.00,62.00,172.00,0.69,793.82,813.97
934.00,1262.00,801.00,136.00,61.00,172.00,0.74,795.08,813.98
935.00,1262.00,798.00,135.00,62.00,172.00,0.66,793.11,811.44
936.00,1262.00,797.00,135.00,62.00,172.00,0.67,792.27,811.44
937.00,1262.00,797.00,135.00,62.00,172.00,0.65,792.27,811.44
938.00,1262.00,797.00,135.00,62.00,173.00,0.68,792.15,813.95
939.00,1262.00,797.00,134.00,62.00,173.00,0.69,792.27,811.44
